lifetime,broken,unit_number,sensor10_max,sensor10_mean,sensor10_min,sensor10_std,sensor11_max,sensor11_mean,sensor11_min,sensor11_std,sensor12_max,sensor12_mean,sensor12_min,sensor12_std,sensor13_max,sensor13_mean,sensor13_min,sensor13_std,sensor14_max,sensor14_mean,sensor14_min,sensor14_std,sensor15_max,sensor15_mean,sensor15_min,sensor15_std,sensor16_max,sensor16_mean,sensor16_min,sensor16_std,sensor17_max,sensor17_mean,sensor17_min,sensor17_std,sensor18_max,sensor18_mean,sensor18_min,sensor18_std,sensor19_max,sensor19_mean,sensor19_min,sensor19_std,sensor1_max,sensor1_mean,sensor1_min,sensor1_std,sensor20_max,sensor20_mean,sensor20_min,sensor20_std,sensor21_max,sensor21_mean,sensor21_min,sensor21_std,sensor2_max,sensor2_mean,sensor2_min,sensor2_std,sensor3_max,sensor3_mean,sensor3_min,sensor3_std,sensor4_max,sensor4_mean,sensor4_min,sensor4_std,sensor5_max,sensor5_mean,sensor5_min,sensor5_std,sensor6_max,sensor6_mean,sensor6_min,sensor6_std,sensor7_max,sensor7_mean,sensor7_min,sensor7_std,sensor8_max,sensor8_mean,sensor8_min,sensor8_std,sensor9_max,sensor9_mean,sensor9_min,sensor9_std,fold
38,0,24,1.3,1.2999999999999996,1.3,4.500504055733605e-16,47.36,47.17157894736842,46.95,0.09547962329066279,523.05,522.4076315789473,521.71,0.30529944724701186,2388.07,2387.9850000000006,2387.91,0.0338318576876622,8158.8,8150.086052631579,8144.38,3.2689543244796035,8.4222,8.39048157894737,8.348,0.019420146341519434,0.03,0.030000000000000002,0.03,3.516018793541879e-18,393.0,391.2894736842105,389.0,0.835298772792887,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.6699999999997,518.67,2.3042580765356057e-13,39.28,39.05447368421053,38.74,0.11202551274142235,23.5858,23.43673157894737,23.2968,0.0693007433572826,642.69,642.0665789473685,641.43,0.3082494279233669,1596.79,1583.1518421052633,1576.57,4.302870101401007,1404.28,1395.4428947368422,1384.08,4.212648847571392,14.62,14.62,14.62,0.0,21.61,21.608947368421056,21.6,0.0031101174777584295,555.71,554.572894736842,553.78,0.4330838998345212,2388.05,2387.993684210526,2387.93,0.032501230964857804,9076.98,9069.283157894737,9062.24,3.5584912573236895,2
74,0,79,1.3,1.3,1.3,0.0,47.66,47.38621621621621,47.15,0.11380953450564206,522.48,521.8225675675675,521.2,0.28037675636378057,2388.13,2388.053243243243,2387.99,0.03210036094653742,8151.49,8143.925675675676,8137.82,2.7316902695930323,8.4747,8.42302162162162,8.3595,0.02048516516542816,0.03,0.029999999999999995,0.03,3.493129458634785e-18,394.0,392.27027027027026,390.0,0.9551202649268303,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.13,38.93067567567567,38.75,0.08993652375054155,23.5749,23.35158513513514,23.2056,0.06381825796730498,642.93,642.4256756756756,641.72,0.27192404802327985,1596.71,1587.2489189189187,1578.64,3.7169403264776877,1411.78,1403.548108108108,1395.02,3.705243480316307,14.62,14.62,14.62,0.0,21.61,21.609864864864864,21.6,0.0011624763874379612,554.99,553.8755405405406,552.87,0.4333689051177852,2388.13,2388.051081081081,2387.98,0.031733805817951106,9075.15,9063.257162162163,9054.02,4.238065441409792,2
32,0,24,1.3,1.3,1.3,0.0,47.36,47.176249999999996,46.95,0.09934462662222696,523.05,522.4156249999999,521.71,0.30427001484780103,2388.07,2387.9846875000003,2387.91,0.035649220685560035,8156.3,8149.6053125,8144.38,3.044006257014309,8.4222,8.391565625,8.348,0.01984968691351361,0.03,0.03,0.03,0.0,393.0,391.40625,390.0,0.6652370423996586,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.28,39.0515625,38.74,0.11692593120046853,23.5858,23.436871875,23.2968,0.07032254369126326,642.69,642.06375,641.43,0.3275298558171746,1590.52,1582.8384375,1576.57,3.577052408261832,1404.28,1395.5728125,1384.08,4.399841078050077,14.62,14.62,14.62,0.0,21.61,21.609375,21.6,0.0024593468841893344,555.71,554.605625,553.78,0.4489337726859819,2388.05,2387.9940625,2387.93,0.03444110213299998,9076.98,9069.606562500001,9063.31,3.5260840102839794,2
53,0,62,1.3,1.2999999999999998,1.3,2.241694820950898e-16,47.59,47.34226415094338,47.13,0.1095206603170583,522.78,521.9043396226415,521.13,0.3539095355615544,2388.14,2388.072075471698,2387.96,0.02864628386194127,8138.19,8131.1790566037735,8124.39,3.588841823116471,8.4659,8.420084905660378,8.366,0.020182955453954564,0.03,0.030000000000000002,0.03,3.5026481577357785e-18,394.0,392.1132075471698,389.0,0.8914201581765377,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.6699999999998,518.67,1.14774774832686e-13,39.1,38.946226415094344,38.71,0.08542262389694984,23.4851,23.362237735849057,23.2535,0.049700267861896394,642.93,642.3281132075472,641.79,0.28250293806350857,1593.78,1586.1005660377357,1578.52,3.4245063738017856,1411.46,1402.616037735849,1392.68,3.904094664886437,14.62,14.620000000000001,14.62,1.7933558567607186e-15,21.61,21.609622641509425,21.6,0.0019238024756105905,554.65,553.9784905660379,553.2,0.36035984273422805,2388.15,2388.072452830189,2388.0,0.033276560263763424,9059.07,9048.422641509434,9033.65,4.759661490445349,2
111,0,50,1.3,1.300000000000001,1.3,8.922064604091074e-16,47.62,47.3445945945946,47.13,0.10824873531727137,522.7,521.9884684684685,521.19,0.3006967611706843,2388.17,2388.0539639639637,2387.97,0.031196715423822456,8151.64,8138.451351351352,8129.51,4.502963364978571,8.4698,8.417604504504505,8.3771,0.020393405294971616,0.03,0.029999999999999995,0.03,3.485181485973076e-18,395.0,392.2432432432432,390.0,0.9649890834636066,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.6699999999998,518.67,1.1420242693236575e-13,39.21,38.95288288288289,38.63,0.10566144379261819,23.4945,23.366297297297297,23.2214,0.0581239873178012,642.9,642.3407207207208,641.78,0.2638343547541969,1600.58,1586.482162162162,1578.25,3.653838182565485,1411.0,1402.69981981982,1392.64,4.062605519073155,14.62,14.619999999999996,14.62,3.56882584163643e-15,21.61,21.60990990990992,21.6,0.0009491579957523101,555.13,554.0151351351351,553.24,0.3688233498446984,2388.14,2388.054864864865,2387.98,0.028054001978790436,9070.43,9057.330360360362,9042.25,4.766761227105073,2
179,0,84,1.31,1.300055865921788,1.3,0.0007474350927519365,47.57,47.217374301675974,46.92,0.12077618639886983,526.31,523.8921229050279,522.42,0.854449666159746,2388.16,2388.0446368715084,2387.92,0.04187000995915005,8155.37,8141.558659217877,8131.2,4.108747231235021,8.4244,8.371636312849162,8.3013,0.021994020378183748,0.03,0.030000000000000006,0.03,6.958357880160157e-18,394.0,391.5586592178771,389.0,0.9484880878946431,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.42,39.1331843575419,38.9,0.10120856528240624,23.6546,23.482244692737428,23.3197,0.0597649470025202,642.93,642.1369273743018,641.28,0.3029518637911449,1596.78,1584.6256983240223,1573.83,4.2102984946555,1410.42,1397.9808938547485,1387.32,4.303997525807027,14.62,14.62,14.62,0.0,21.61,21.600726256983233,21.6,0.0026024908036387196,558.58,556.1483798882682,554.71,0.8949961715052047,2388.16,2388.0483240223466,2387.93,0.04203377499000197,9076.64,9058.409273743015,9044.01,5.406962846404283,2
201,0,51,1.3,1.3000000000000003,1.3,2.2259902427727486e-16,48.02,47.34636815920398,46.98,0.21160634154272068,523.3,521.9244776119403,520.36,0.5778242386282065,2388.18,2388.0475124378113,2387.94,0.046837816927421116,8166.24,8143.770497512437,8129.56,7.7714913466621,8.4967,8.416364179104479,8.3539,0.031448078008803046,0.03,0.030000000000000006,0.03,6.95621950866484e-18,397.0,392.25373134328356,390.0,1.3748812703148903,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.27,38.91776119402985,38.45,0.1477208945497122,23.5592,23.357935820895523,23.1102,0.09353390834583886,643.64,642.3736815920397,641.52,0.43756414170890884,1605.56,1587.4559701492537,1576.16,5.3274141174780505,1424.83,1403.2818905472636,1387.13,7.733241778708342,14.62,14.620000000000001,14.62,1.780792194218199e-15,21.61,21.609502487562196,21.6,0.0021797347960457567,555.47,553.9452736318408,551.69,0.7077831940299548,2388.17,2388.049552238806,2387.95,0.04488093701632495,9090.48,9062.447213930349,9043.02,10.840620425003607,2
113,0,55,1.3,1.3000000000000003,1.3,2.2303367264839255e-16,47.85,47.55867256637168,47.21,0.11452155462103732,522.1,521.2585840707964,520.27,0.3429776837196688,2388.2,2388.119646017699,2388.06,0.030935682227657944,8138.19,8131.316017699115,8122.24,3.125444408349652,8.4991,8.442072566371682,8.3997,0.01899693700774843,0.03,0.03000000000000001,0.03,1.04547034053934e-17,395.0,393.13274336283183,391.0,0.911282698597746,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.05,38.807522123893804,38.54,0.09952145294080483,23.4167,23.289769911504425,23.1415,0.058346959286905475,643.63,642.6957522123894,641.39,0.3322187460032244,1603.02,1590.7744247787612,1578.09,4.681595602930747,1418.88,1408.9793805309735,1399.57,4.5076421780892435,14.62,14.620000000000001,14.62,1.7842693811871404e-15,21.61,21.610000000000007,21.61,7.137077524748562e-15,554.3,553.3346902654868,551.99,0.3836946116297129,2388.21,2388.1207079646015,2388.05,0.03189594729513118,9062.26,9051.603716814157,9041.18,4.1173537780198695,2
0,0,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
30,0,97,1.3,1.2999999999999996,1.3,4.516810283266961e-16,47.27,47.109333333333325,46.86,0.09923616322668892,523.1,522.3986666666667,521.66,0.3829264207105071,2388.05,2387.995333333333,2387.89,0.03578993629831207,8144.5,8137.993666666666,8131.19,3.2666459476237786,8.4254,8.37824,8.3416,0.017008123819577215,0.03,0.030000000000000006,0.03,7.057516067604627e-18,393.0,391.2,390.0,0.8469010445797932,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.27,39.051,38.89,0.09087126172171614,23.5381,23.41723,23.2943,0.0604847666772388,642.82,642.1266666666667,641.58,0.3155655386689184,1589.35,1582.136,1576.23,3.161321853603153,1405.08,1395.559666666667,1389.66,4.2594863567088215,14.62,14.620000000000001,14.62,1.8067241133067846e-15,21.58,21.579333333333338,21.57,0.0025370813170241197,554.97,554.3140000000001,553.35,0.4272171377164388,2388.06,2387.992666666666,2387.95,0.028397830579337698,9061.81,9052.991333333333,9043.55,4.287719217947141,2
23,0,20,1.3,1.3000000000000003,1.3,2.2703499442468857e-16,47.42,47.197391304347825,46.98,0.10549525587370183,523.37,522.3747826086956,521.69,0.42538613010274523,2388.05,2387.987391304348,2387.94,0.02260679529873079,8143.34,8138.182608695652,8132.91,2.9111341391775323,8.4259,8.377026086956521,8.3408,0.01873390745513482,0.03,0.030000000000000006,0.03,7.094843575771518e-18,393.0,391.17391304347825,389.0,0.936733876686023,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.34,39.10913043478261,38.87,0.13041587478239372,23.504,23.412473913043474,23.311,0.045078237214377856,642.78,642.0269565217391,641.55,0.3292061357901662,1592.36,1583.899565217391,1579.04,3.566895107998307,1404.0,1397.273043478261,1387.68,4.926792645398309,14.62,14.62,14.62,0.0,21.58,21.579999999999995,21.58,3.632559910795017e-15,555.32,554.5699999999999,554.21,0.2988766848171209,2388.04,2387.9965217391305,2387.96,0.02080399779160405,9062.22,9054.745652173911,9048.46,3.5274956685585535,2
60,0,18,1.3,1.2999999999999998,1.3,2.2391843228036144e-16,47.59,47.31416666666667,47.05,0.09903417774476654,525.97,525.1213333333334,524.39,0.3321806056985556,2388.15,2388.0930000000003,2388.01,0.03366333820317275,8153.23,8144.932666666667,8138.96,2.8278013658974626,8.3965,8.357213333333332,8.3136,0.018091813549617596,0.03,0.030000000000000002,0.03,3.4987255043806474e-18,395.0,392.0,390.0,1.0735652625161434,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.6699999999998,518.67,1.1464623732754506e-13,39.4,39.187,38.99,0.0937233577962828,23.6412,23.500714999999996,23.3221,0.06384540338895456,643.03,642.2691666666667,641.66,0.2842491844668227,1593.2,1585.6388333333337,1573.1,4.144820370529322,1412.02,1399.9144999999999,1388.67,4.562989439733413,14.62,14.620000000000001,14.62,1.7913474582428915e-15,21.61,21.608833333333326,21.6,0.0032373177151302887,558.14,557.2968333333333,555.97,0.47974743237463535,2388.16,2388.089333333333,2388.01,0.03323601613250106,9072.12,9063.3815,9053.34,4.13554202993468,2
123,0,59,1.3,1.3000000000000005,1.3,4.45905533217134e-16,47.38,47.10691056910569,46.86,0.1202601693413131,523.97,521.8946341463414,520.49,0.7290014422200377,2388.07,2387.9720325203252,2387.87,0.043906744498445956,8146.78,8135.720162601625,8123.17,4.124392252048003,8.4455,8.384528455284553,8.3174,0.023758658543592416,0.03,0.030000000000000006,0.03,6.967273956517719e-18,393.0,390.9268292682927,388.0,1.0256603766923402,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.31,39.020650406504075,38.72,0.10182546814499883,23.5404,23.415682926829266,23.3067,0.048634907364096855,642.74,641.9867479674798,641.24,0.3073005042192051,1595.9,1583.0554471544713,1573.3,4.019353641054319,1405.32,1394.7327642276423,1382.75,4.109497257116831,14.62,14.62,14.62,0.0,21.59,21.58577235772357,21.58,0.004960190715745353,556.0,553.969674796748,552.34,0.8185852799733796,2388.07,2387.971788617886,2387.88,0.037722726991605636,9064.08,9050.780162601626,9038.69,5.150686248045352,2
19,0,84,1.3,1.3,1.3,0.0,47.31,47.17736842105263,47.02,0.06606748277860866,523.79,523.0805263157895,522.42,0.3823534386490962,2388.06,2388.0084210526315,2387.94,0.03452264279426687,8144.02,8139.077368421051,8131.2,3.260844883879915,8.4244,8.380468421052631,8.337,0.02861864296479132,0.03,0.030000000000000002,0.03,3.564517895530149e-18,392.0,391.10526315789474,390.0,0.7374684055082,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.2,39.06842105263158,38.96,0.06986201939813899,23.5738,23.475263157894737,23.3356,0.06263212887369808,642.49,642.0347368421054,641.62,0.30236784847181236,1596.78,1585.5547368421053,1578.76,4.062399904299933,1404.22,1395.9199999999998,1391.21,3.6866244723323516,14.62,14.62,14.62,0.0,21.61,21.600526315789477,21.6,0.002294157338705161,556.17,555.5231578947368,554.71,0.4357248447711975,2388.1,2388.0289473684206,2387.98,0.03281170808013143,9060.37,9054.572105263156,9044.01,4.212273836919075,2
126,0,25,1.3,1.3000000000000007,1.3,6.6879304217397e-16,47.54,47.25753968253969,46.99,0.11273108893600892,522.93,522.1786507936507,521.4,0.3213505330310875,2388.1,2388.036428571429,2387.95,0.02734854396753693,8144.08,8136.3411904761915,8125.22,3.379781911814477,8.4543,8.402135714285713,8.3545,0.021883540716385787,0.03,0.030000000000000002,0.03,3.483297094656094e-18,394.0,391.76190476190476,389.0,1.0074011826760692,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.25,38.99230158730158,38.73,0.10996845146431902,23.5802,23.391196031746038,23.2672,0.06182532736772994,643.05,642.2796825396825,641.46,0.28816921836430487,1594.06,1585.409206349206,1571.84,4.156660313891349,1410.37,1400.068650793651,1387.0,4.2948626712712645,14.62,14.619999999999997,14.62,1.78344811246392e-15,21.61,21.60944444444446,21.6,0.0022997584414209205,555.29,554.2669047619047,553.45,0.3844257312630611,2388.11,2388.037936507936,2387.95,0.03039256383574617,9062.9,9053.24507936508,9040.62,4.6569352576184615,2
311,0,6,1.3,1.3,1.3,0.0,47.47,47.09848874598071,46.78,0.12817062356057332,524.46,521.5306752411576,519.46,1.0083217583614004,2388.1,2387.9619292604502,2387.85,0.04548102914440326,8149.66,8135.012282958199,8123.05,4.9840645671980255,8.4378,8.382782636655948,8.3032,0.021861504407544856,0.03,0.03,0.03,0.0,394.0,391.0289389067524,388.0,1.0329093734083983,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.31,39.00237942122187,38.67,0.11248568695036794,23.6143,23.399788745980707,23.1953,0.07001338467913698,642.78,641.9700643086817,641.05,0.31659987321857747,1594.82,1582.202733118971,1569.97,4.196708763000832,1407.26,1395.1313826366559,1382.6,4.360830309169916,14.62,14.62,14.62,0.0,21.58,21.57118971061093,21.56,0.003528596117599877,556.96,553.5970739549839,551.57,1.0928209092409913,2388.11,2387.959196141479,2387.85,0.04643062932919144,9069.73,9050.740900321543,9032.11,6.293497757647663,2
93,0,71,1.3,1.3,1.3,0.0,47.42,47.19806451612903,46.9,0.1051630004421309,523.94,523.1011827956991,522.37,0.3609915374847145,2388.08,2388.018172043011,2387.91,0.031928801110425994,8147.34,8140.194086021504,8133.34,3.2144880032369807,8.4386,8.37221505376344,8.3159,0.022460685199179476,0.03,0.029999999999999995,0.03,3.48825168021342e-18,393.0,391.39784946236557,389.0,0.8740185171931126,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.6699999999998,518.67,1.1430303105723335e-13,39.36,39.0879569892473,38.72,0.10288827984745018,23.6243,23.458291397849464,23.3497,0.055553226838368344,643.14,642.1308602150538,641.33,0.34297818384790185,1594.07,1584.5037634408607,1576.16,4.182507806582926,1405.89,1397.3970967741934,1389.03,3.280659921897068,14.62,14.619999999999996,14.62,3.571969720538542e-15,21.59,21.5858064516129,21.58,0.004961280656278008,556.36,555.2555913978495,554.02,0.4303877482436552,2388.08,2388.0163440860215,2387.96,0.028121821414114765,9069.76,9057.038709677421,9047.77,4.115230783798951,2
144,0,10,1.3,1.3,1.3,0.0,47.47,47.068333333333335,46.69,0.12032008592468306,524.0,521.1622916666668,519.96,0.8957793175019937,2388.1,2387.9488194444443,2387.83,0.045871461148981406,8145.65,8134.076597222221,8124.65,4.417489899418077,8.4311,8.387575694444443,8.3334,0.020603534378475057,0.03,0.030000000000000002,0.03,3.481556751257598e-18,393.0,391.1041666666667,389.0,0.9139076937674137,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.31,38.98388888888889,38.69,0.10903333108855895,23.572,23.38507361111111,23.2493,0.06130800833634528,642.78,641.9790972222222,641.18,0.27001660967933067,1593.41,1581.9547916666666,1570.27,4.258353036757792,1405.85,1394.068611111111,1384.07,4.543514183363045,14.62,14.620000000000001,14.62,1.7825570566438903e-15,21.58,21.569444444444443,21.56,0.004058622484589745,556.8,553.2729166666666,551.82,1.0046046955920471,2388.07,2387.9514583333334,2387.86,0.04311261477165404,9067.4,9049.102152777778,9036.87,6.045843068593688,2
174,0,71,1.31,1.3001724137931034,1.3,0.001305452297335258,47.63,47.24097701149425,46.9,0.12132538555247435,526.52,523.69408045977,522.37,0.9284806498728053,2388.14,2388.03683908046,2387.91,0.042259964399629875,8157.93,8142.558390804597,8133.34,4.578398102767944,8.4386,8.362857471264368,8.2875,0.023758408950951805,0.03,0.03,0.03,0.0,394.0,391.7183908045977,389.0,0.9712668249419799,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.36,39.110689655172415,38.72,0.1019610387274349,23.6575,23.467011494252876,23.3402,0.059720028737739024,643.14,642.1782758620691,641.27,0.33388138455380406,1596.67,1585.3518390804595,1576.16,4.040066538894513,1411.78,1398.8337931034482,1389.03,4.208313061548348,14.62,14.619999999999997,14.62,1.781483421024812e-15,21.59,21.583735632183902,21.57,0.004969176133701792,558.87,555.8630459770114,554.02,0.9628614796988003,2388.15,2388.0385632183907,2387.96,0.041345911764545405,9080.82,9060.363908045976,9047.77,5.991689978690743,2
157,0,43,1.3,1.3,1.3,0.0,48.13,47.672420382165605,47.34,0.15634200378019603,522.17,521.071974522293,519.34,0.4672538972281908,2388.28,2388.139681528662,2388.03,0.048851165670721945,8141.96,8134.454458598727,8119.81,4.631221995645897,8.5269,8.458005095541399,8.3989,0.028448272436797442,0.03,0.029999999999999995,0.03,3.480549210576318e-18,396.0,393.6624203821656,391.0,1.0473050894324611,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,38.98,38.73726114649681,38.45,0.11489466449512054,23.5665,23.245520382165605,23.0099,0.07913094854607608,643.85,642.8974522292993,642.01,0.3466966908693309,1604.5,1592.1490445859874,1581.17,4.485257729701315,1429.86,1413.72974522293,1399.26,5.4616007972027685,14.62,14.619999999999997,14.62,1.782041195815075e-15,21.61,21.609999999999996,21.61,3.56408239163015e-15,554.23,552.8748407643312,551.46,0.5226272450819768,2388.27,2388.139554140127,2388.05,0.047222114944154486,9070.18,9056.24694267516,9043.97,4.700990302438005,2
234,0,42,1.3,1.3000000000000003,1.3,2.225205853317469e-16,47.6,47.169401709401704,46.89,0.12475755439667637,526.21,523.2273076923076,521.61,0.9787668598105046,2388.14,2388.0211538461535,2387.92,0.0469493591458085,8152.67,8138.4922649572645,8130.02,4.507685520700273,8.4354,8.378503846153846,8.3193,0.022998582391324997,0.03,0.03000000000000001,0.03,1.0430652437425635e-17,394.0,391.20940170940173,389.0,0.9908147170900398,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.41,39.09931623931624,38.78,0.1062891553359032,23.6628,23.46471880341881,23.3136,0.06210616057521718,643.15,642.0983760683761,641.19,0.3257146840265001,1593.14,1583.971111111111,1573.89,3.938955064541463,1409.76,1396.6413675213673,1385.61,4.55428316176841,14.62,14.620000000000001,14.62,1.780164682653975e-15,21.61,21.601880341880346,21.6,0.003915770673628246,558.22,555.407094017094,553.44,0.9700418643495015,2388.15,2388.023760683761,2387.9,0.04549633755439208,9072.84,9054.936025641027,9043.01,6.440701986320513,2
118,0,15,1.3,1.3000000000000007,1.3,6.689744835886413e-16,47.51,47.17889830508474,46.87,0.10762219370696438,524.56,523.5139830508474,522.38,0.3526702530730071,2388.11,2388.034237288136,2387.96,0.02921791920791915,8146.53,8139.778050847458,8132.48,3.1169868911247507,8.4139,8.373152542372882,8.3235,0.01792075486745909,0.03,0.03,0.03,0.0,394.0,391.4237288135593,389.0,0.8207436659186526,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.29,39.10440677966102,38.81,0.09628609766324528,23.6292,23.472174576271183,23.3079,0.06102107830645212,642.76,642.0827966101696,641.27,0.26917374553911316,1596.6,1583.5798305084747,1572.46,4.230054854678738,1406.45,1396.8455932203392,1387.09,3.3428307116049676,14.62,14.619999999999997,14.62,1.7839319562363768e-15,21.61,21.606101694915257,21.6,0.004897914837180418,556.67,555.729406779661,554.45,0.44086025534172196,2388.12,2388.036949152542,2387.92,0.03666686420871518,9068.88,9056.633983050848,9045.36,4.093083417542052,2
49,0,3,1.3,1.2999999999999998,1.3,2.2434564674474914e-16,47.81,47.577551020408166,47.4,0.10371295748854355,522.04,521.2938775510204,520.65,0.3171935287704943,2388.18,2388.1169387755103,2388.04,0.03664037399918758,8133.93,8128.574285714285,8122.35,3.03719305719386,8.4948,8.447644897959185,8.3955,0.021085886484649787,0.03,0.03,0.03,0.0,396.0,393.0816326530612,391.0,1.0769697978951087,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.07,38.81816326530612,38.57,0.12599063241282057,23.3673,23.278114285714285,23.1473,0.05853185030391574,643.46,642.704693877551,642.03,0.3013656558126754,1597.53,1590.000408163265,1583.37,3.3429334418439454,1421.7,1409.5218367346938,1399.25,4.273709197655182,14.62,14.62,14.62,0.0,21.61,21.609999999999996,21.61,3.589530347915986e-15,554.12,553.2532653061224,552.41,0.4394238071758626,2388.18,2388.1220408163263,2388.06,0.029366902560257886,9056.8,9048.589183673468,9040.91,4.142129000050674,2
253,0,33,1.3,1.2999999999999998,1.3,2.224847334142496e-16,47.41,47.1300790513834,46.82,0.09926712436677573,523.59,522.2961660079051,521.28,0.4410574460823813,2388.07,2387.9879446640316,2387.89,0.03512625896165508,8144.97,8135.896245059289,8126.07,3.146687810667424,8.4492,8.384366798418972,8.3342,0.01949263812057463,0.03,0.030000000000000002,0.03,3.47632395959765e-18,394.0,391.1818181818182,389.0,0.9378216139060668,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.67,518.67,0.0,39.32,39.0498418972332,38.79,0.10112058014924336,23.6114,23.431495256916996,23.2653,0.06127094893800085,642.85,642.0361660079051,641.22,0.2958950708729999,1593.64,1582.4598814229248,1572.73,3.7582072602878753,1405.55,1395.69604743083,1385.92,4.0392907829824996,14.62,14.620000000000003,14.62,3.559755734627994e-15,21.6,21.59035573122529,21.58,0.004658148769546364,555.8,554.3831225296442,553.12,0.46441648488705456,2388.09,2387.9884980237152,2387.88,0.03266164010237997,9061.4,9052.008498023715,9041.46,4.196295905011549,2
63,0,34,1.3,1.2999999999999996,1.3,4.476562487580307e-16,47.31,47.13047619047619,46.91,0.10285330253967581,523.01,522.4357142857143,521.92,0.2738419268878714,2388.06,2388.000952380952,2387.91,0.030252394504846517,8147.1,8140.293015873015,8133.33,3.446138388118878,8.4398,8.393930158730157,8.3544,0.01959255647763295,0.03,0.030000000000000002,0.03,3.497314443422115e-18,393.0,391.3015873015873,389.0,0.9093585231948491,2388.0,2388.0,2388.0,0.0,100.0,100.0,100.0,0.0,518.67,518.6699999999998,518.67,1.1459999968205587e-13,39.3,39.079206349206345,38.74,0.10739288117365736,23.5307,23.428760317460316,23.3357,0.05328752059826476,642.75,642.0695238095238,641.39,0.3335460918549411,1592.08,1583.8380952380953,1574.56,3.9432788293838987,1406.51,1395.745396825397,1385.79,4.043585452013054,14.62,14.620000000000001,14.62,1.790624995032123e-15,21.61,21.609365079365066,21.6,0.0024580452980255615,555.46,554.6052380952381,553.71,0.4040195505603993,2388.06,2387.997142857143,2387.93,0.02853569193641565,9065.95,9057.118253968256,9047.17,4.1968788478454275,2
